time,switches
2025-12-03 04:30:20,1828.801
2025-12-03 04:30:18,1774.8695
2025-12-03 04:30:16,1700.352
2025-12-03 04:30:14,1749.9228
2025-12-03 04:30:12,1781.821
2025-12-03 04:30:10,2508.965
2025-12-03 04:30:08,5207.3965
2025-12-03 04:30:06,6279.752
2025-12-03 04:30:04,9114.0515
2025-12-03 04:30:02,11834.641
2025-12-03 04:30:00,14572.408
2025-12-03 04:29:58,17283.87
2025-12-03 04:29:56,19765.36
2025-12-03 04:29:54,21556.845
2025-12-03 04:29:52,19723.71
2025-12-03 04:29:50,15341.8185
2025-12-03 04:29:48,16842.236
2025-12-03 04:29:46,15431.2625
2025-12-03 04:29:44,10990.7875
2025-12-03 04:29:42,10956.139
2025-12-03 04:29:40,9179.9815
2025-12-03 04:29:38,1545.2666
2025-12-03 04:29:36,1533.14575
2025-12-03 04:29:34,1408.42635
2025-12-03 04:29:32,1709.07825
2025-12-03 04:29:30,1401.55085
2025-12-03 04:29:28,1534.81765
2025-12-03 04:29:26,1600.71265
2025-12-03 04:29:24,1476.3267
2025-12-03 04:29:22,1635.46485
2025-12-03 04:29:20,1487.4451
2025-12-03 04:29:18,1499.0332
2025-12-03 04:29:16,1622.4408
2025-12-03 04:29:14,1420.0081
2025-12-03 04:29:12,1693.1323
2025-12-03 04:29:10,1408.3029
2025-12-03 04:29:08,1562.27855
2025-12-03 04:29:06,1653.78495
2025-12-03 04:29:04,1442.88265
2025-12-03 04:29:02,1557.9698
2025-12-03 04:29:00,1443.16615
2025-12-03 04:28:58,1461.0473
2025-12-03 04:28:56,1641.37665
2025-12-03 04:28:54,1378.9871
2025-12-03 04:28:52,1629.8597
2025-12-03 04:28:50,1397.33105
2025-12-03 04:28:48,1517.1281
2025-12-03 04:28:46,1567.3638
2025-12-03 04:28:44,1437.73505
2025-12-03 04:28:42,1564.10135
2025-12-03 04:28:40,1456.1185
2025-12-03 04:28:38,1414.65395
2025-12-03 04:28:36,1546.7402
2025-12-03 04:28:34,1407.35615
2025-12-03 04:28:32,1513.03895
2025-12-03 04:28:30,1506.03185
2025-12-03 04:28:28,1463.7445
2025-12-03 04:28:26,1644.01365
2025-12-03 04:28:24,1472.50535
2025-12-03 04:28:22,1438.9886
2025-12-03 04:28:20,1586.8214
2025-12-03 04:28:18,1398.7552
2025-12-03 04:28:16,1645.85835
2025-12-03 04:28:14,1425.0133
2025-12-03 04:28:12,1488.1374
2025-12-03 04:28:10,1492.39515
2025-12-03 04:28:08,1427.98555
2025-12-03 04:28:06,1678.28135
2025-12-03 04:28:04,1481.83995
2025-12-03 04:28:02,1549.3886
2025-12-03 04:28:00,1784.3713
2025-12-03 04:27:58,1531.69365
2025-12-03 04:27:56,1847.9915
2025-12-03 04:27:54,1626.2347
2025-12-03 04:27:52,1730.14335
2025-12-03 04:27:50,1736.8901
2025-12-03 04:27:48,1659.3671
2025-12-03 04:27:46,2161.138
2025-12-03 04:27:44,2087.955
2025-12-03 04:27:42,2097.29
2025-12-03 04:27:40,2598.5075
2025-12-03 04:27:38,2442.678
2025-12-03 04:27:36,3051.614
2025-12-03 04:27:34,3619.74
2025-12-03 04:27:32,3934.615
2025-12-03 04:27:30,4530.404
2025-12-03 04:27:28,4994.5265
2025-12-03 04:27:26,6185.313
2025-12-03 04:27:24,8786.007
2025-12-03 04:27:22,10114.983
2025-12-03 04:27:20,10847.148
2025-12-03 04:27:18,11952.7325
2025-12-03 04:27:16,14125.638
2025-12-03 04:27:14,16922.602
2025-12-03 04:27:12,19462.575
2025-12-03 04:27:10,20568.51
2025-12-03 04:27:08,21840.365
2025-12-03 04:27:06,23638.495
2025-12-03 04:27:04,25037.715
2025-12-03 04:27:02,27836.53
2025-12-03 04:27:00,29187.13
2025-12-03 04:26:58,28643.295
2025-12-03 04:26:56,29954.07
2025-12-03 04:26:54,31222.48
2025-12-03 04:26:52,31471.335
2025-12-03 04:26:50,32991.35
2025-12-03 04:26:48,33597.705
2025-12-03 04:26:46,34731.655
2025-12-03 04:26:44,36752.05
2025-12-03 04:26:42,37980.225
2025-12-03 04:26:40,38301.72
2025-12-03 04:26:38,36678.415
2025-12-03 04:26:36,36505.225
2025-12-03 04:26:34,38089.86
2025-12-03 04:26:32,39520.655
2025-12-03 04:26:30,41632.435
2025-12-03 04:26:28,41738.36
2025-12-03 04:26:26,43645.37
2025-12-03 04:26:24,46067.395
2025-12-03 04:26:22,43618.125
2025-12-03 04:26:20,42309.57
2025-12-03 04:26:18,40924.4
2025-12-03 04:26:16,40319.96
2025-12-03 04:26:14,41688.8
2025-12-03 04:26:12,44240.78
2025-12-03 04:26:10,46046.255
2025-12-03 04:26:08,47350.235
2025-12-03 04:26:06,46977.425
2025-12-03 04:26:04,47734.075
2025-12-03 04:26:02,46081.06
2025-12-03 04:26:00,47743.635
2025-12-03 04:25:58,50072.63
2025-12-03 04:25:56,48576.715
2025-12-03 04:25:54,47050.74
2025-12-03 04:25:52,45038.69
2025-12-03 04:25:50,44899.705
2025-12-03 04:25:48,45519.06
2025-12-03 04:25:46,44578.31
2025-12-03 04:25:44,43916.375
2025-12-03 04:25:42,43966.81
2025-12-03 04:25:40,41710.81
2025-12-03 04:25:38,42181.435
2025-12-03 04:25:36,43600.4
2025-12-03 04:25:34,42450.85
2025-12-03 04:25:32,42100.95
2025-12-03 04:25:30,43905.065
2025-12-03 04:25:28,44835.76
2025-12-03 04:25:26,43926.205
2025-12-03 04:25:24,42940.065
2025-12-03 04:25:22,42811.27
2025-12-03 04:25:20,45089.305
2025-12-03 04:25:18,45572.29
2025-12-03 04:25:16,45375.61
2025-12-03 04:25:14,45325.22
2025-12-03 04:25:12,45136.465
2025-12-03 04:25:10,47068.91
2025-12-03 04:25:08,46627.92
2025-12-03 04:25:06,47300.75
2025-12-03 04:25:04,45106.1
2025-12-03 04:25:02,45852
2025-12-03 04:25:00,45981.925
2025-12-03 04:24:58,44652.965
2025-12-03 04:24:56,45799.085
2025-12-03 04:24:54,45861.97
2025-12-03 04:24:52,44554.815
2025-12-03 04:24:50,43811.235
2025-12-03 04:24:48,42705.99
2025-12-03 04:24:46,44694.425
2025-12-03 04:24:44,45701.55
2025-12-03 04:24:42,43626.49
2025-12-03 04:24:40,42418.66
2025-12-03 04:24:38,40778.345
2025-12-03 04:24:36,42029.1
2025-12-03 04:24:34,42033.375
2025-12-03 04:24:32,44846.11
2025-12-03 04:24:30,44534.365
2025-12-03 04:24:28,44162.585
2025-12-03 04:24:26,44923.45
2025-12-03 04:24:24,46523.2
2025-12-03 04:24:22,45542.055
2025-12-03 04:24:20,44746.725
2025-12-03 04:24:18,44191
2025-12-03 04:24:16,43345.895
2025-12-03 04:24:14,41309.825
2025-12-03 04:24:12,40433.02
2025-12-03 04:24:10,40711.975
2025-12-03 04:24:08,40632.135
2025-12-03 04:24:06,41467.955
2025-12-03 04:24:04,43998.37
2025-12-03 04:24:02,42805.025
2025-12-03 04:24:00,40514.9
2025-12-03 04:23:58,40703.29
2025-12-03 04:23:56,42794.175
2025-12-03 04:23:54,42309.74
2025-12-03 04:23:52,43768.13
2025-12-03 04:23:50,45790.09
2025-12-03 04:23:48,45919.925
2025-12-03 04:23:46,44365.76
2025-12-03 04:23:44,44548.525
2025-12-03 04:23:42,43786.18
2025-12-03 04:23:40,41321.195
2025-12-03 04:23:38,41076.64
2025-12-03 04:23:36,40870.2
2025-12-03 04:23:34,41707.3
2025-12-03 04:23:32,41823.985
2025-12-03 04:23:30,41966.62
2025-12-03 04:23:28,43961.2
2025-12-03 04:23:26,47273.19
2025-12-03 04:23:24,47943.655
2025-12-03 04:23:22,48597.18
2025-12-03 04:23:20,46206.005
2025-12-03 04:23:18,44584.79
2025-12-03 04:23:16,42016.215
2025-12-03 04:23:14,40055.965
2025-12-03 04:23:12,42383.47
2025-12-03 04:23:10,42764.725
2025-12-03 04:23:08,42100.16
2025-12-03 04:23:06,40379.265
2025-12-03 04:23:04,40221.5
2025-12-03 04:23:02,42087.485
2025-12-03 04:23:00,41955.035
2025-12-03 04:22:58,42370.29
2025-12-03 04:22:56,44251.515
2025-12-03 04:22:54,43516.675
2025-12-03 04:22:52,42950.35
2025-12-03 04:22:50,41942.935
2025-12-03 04:22:48,42131.35
2025-12-03 04:22:46,41133.095
2025-12-03 04:22:44,41851.63
2025-12-03 04:22:42,43299.985
2025-12-03 04:22:40,42701.94
2025-12-03 04:22:38,42645.57
2025-12-03 04:22:36,43563.875
2025-12-03 04:22:34,44117.61
2025-12-03 04:22:32,45142.43
2025-12-03 04:22:30,45110.19
2025-12-03 04:22:28,46850.145
2025-12-03 04:22:26,46660.635
2025-12-03 04:22:24,46907.67
2025-12-03 04:22:22,46222.045
2025-12-03 04:22:20,46088.85
2025-12-03 04:22:18,45650.34
2025-12-03 04:22:16,44858.065
2025-12-03 04:22:14,42851.215
2025-12-03 04:22:12,41990.005
2025-12-03 04:22:10,41676.335
2025-12-03 04:22:08,42358.245
2025-12-03 04:22:06,41847.07
2025-12-03 04:22:04,42612.49
2025-12-03 04:22:02,43210.12
2025-12-03 04:22:00,42659.895
2025-12-03 04:21:58,42700.265
2025-12-03 04:21:56,43190.455
2025-12-03 04:21:54,43817.975
2025-12-03 04:21:52,42889.835
2025-12-03 04:21:50,43042.565
2025-12-03 04:21:48,43509.935
2025-12-03 04:21:46,43316.27
2025-12-03 04:21:44,43190.29
2025-12-03 04:21:42,43802.025
2025-12-03 04:21:40,42843.29
2025-12-03 04:21:38,44611.415
2025-12-03 04:21:36,44934.29
2025-12-03 04:21:34,46379.775
2025-12-03 04:21:32,48356.715
2025-12-03 04:21:30,48768.825
2025-12-03 04:21:28,46453.7
2025-12-03 04:21:26,46814.555
2025-12-03 04:21:24,46619.715
2025-12-03 04:21:22,43663.6
2025-12-03 04:21:20,42077.81
2025-12-03 04:21:18,42610.905
2025-12-03 04:21:16,42285.76
2025-12-03 04:21:14,41715.595
2025-12-03 04:21:12,42403.25
2025-12-03 04:21:10,41659.85
2025-12-03 04:21:08,41827.925
2025-12-03 04:21:06,43979.255
2025-12-03 04:21:04,46072.69
2025-12-03 04:21:02,43946.75
2025-12-03 04:21:00,44648.775
2025-12-03 04:20:58,45761.31
2025-12-03 04:20:56,44926.44
2025-12-03 04:20:54,45789.815
2025-12-03 04:20:52,43775.9
2025-12-03 04:20:50,41727.21
2025-12-03 04:20:48,41110.555
2025-12-03 04:20:46,41873.695
2025-12-03 04:20:44,41544.4
2025-12-03 04:20:42,41786.38
2025-12-03 04:20:40,42622.575
2025-12-03 04:20:38,41821.32
2025-12-03 04:20:36,42277.41
2025-12-03 04:20:34,42964.28
2025-12-03 04:20:32,44729.135
2025-12-03 04:20:30,44250.78
2025-12-03 04:20:28,44369.24
2025-12-03 04:20:26,45030.785
2025-12-03 04:20:24,45299.355
2025-12-03 04:20:22,45859.77
2025-12-03 04:20:20,46913.16
2025-12-03 04:20:18,47411.365
2025-12-03 04:20:16,48906.51
2025-12-03 04:20:14,50493.49
2025-12-03 04:20:12,47411.345
2025-12-03 04:20:10,43872.36
2025-12-03 04:20:08,43305.435
2025-12-03 04:20:06,43832.055
2025-12-03 04:20:04,43183.92
2025-12-03 04:20:02,43808.18
2025-12-03 04:20:00,42869.675
2025-12-03 04:19:58,43666.435
2025-12-03 04:19:56,43764.39
2025-12-03 04:19:54,45136.68
2025-12-03 04:19:52,45030.035
2025-12-03 04:19:50,44986.44
2025-12-03 04:19:48,43606.37
2025-12-03 04:19:46,44788.03
2025-12-03 04:19:44,46073.68
2025-12-03 04:19:42,46233.105
2025-12-03 04:19:40,46092.31
2025-12-03 04:19:38,43351.25
2025-12-03 04:19:36,42657.305
2025-12-03 04:19:34,43481.365
2025-12-03 04:19:32,42689.395
2025-12-03 04:19:30,42785.08
2025-12-03 04:19:28,43690.62
2025-12-03 04:19:26,42931.785
2025-12-03 04:19:24,41414.805
2025-12-03 04:19:22,39826.52
2025-12-03 04:19:20,39489.03
2025-12-03 04:19:18,39094.355
2025-12-03 04:19:16,40136.82
2025-12-03 04:19:14,40438.975
2025-12-03 04:19:12,41270.64
2025-12-03 04:19:10,40799.74
2025-12-03 04:19:08,39601.355
2025-12-03 04:19:06,39807.665
2025-12-03 04:19:04,39374.335
2025-12-03 04:19:02,41467.015
2025-12-03 04:19:00,42777.955
2025-12-03 04:18:58,43945.815
2025-12-03 04:18:56,44271.445
2025-12-03 04:18:54,42928.795
2025-12-03 04:18:52,44513.435
2025-12-03 04:18:50,44457.565
2025-12-03 04:18:48,44166.335
2025-12-03 04:18:46,44157.645
2025-12-03 04:18:44,44666.91
2025-12-03 04:18:42,45620.35
2025-12-03 04:18:40,47277.755
2025-12-03 04:18:38,46349.95
2025-12-03 04:18:36,46565.555
2025-12-03 04:18:34,44908.46
2025-12-03 04:18:32,44086.85
2025-12-03 04:18:30,44906.115
2025-12-03 04:18:28,45154.51
2025-12-03 04:18:26,46251.675
2025-12-03 04:18:24,45986.87
2025-12-03 04:18:22,44448.815
2025-12-03 04:18:20,42754.1
2025-12-03 04:18:18,44160.88
2025-12-03 04:18:16,44351.015
2025-12-03 04:18:14,44349.485
2025-12-03 04:18:12,44038.13
2025-12-03 04:18:10,43932.125
2025-12-03 04:18:08,43339.005
2025-12-03 04:18:06,42775.48
2025-12-03 04:18:04,43736.525
2025-12-03 04:18:02,44361.495
2025-12-03 04:18:00,42672.11
2025-12-03 04:17:58,41624.055
2025-12-03 04:17:56,43182.765
2025-12-03 04:17:54,41764.67
2025-12-03 04:17:52,41685.49
2025-12-03 04:17:50,42664.295
2025-12-03 04:17:48,43533.945
2025-12-03 04:17:46,42704.38
2025-12-03 04:17:44,42702.435
2025-12-03 04:17:42,43117.925
2025-12-03 04:17:40,42787.45
2025-12-03 04:17:38,43445.91
2025-12-03 04:17:36,44948.375
2025-12-03 04:17:34,43327.19
2025-12-03 04:17:32,41651.515
2025-12-03 04:17:30,40108.655
2025-12-03 04:17:28,41131.315
2025-12-03 04:17:26,41795.5
2025-12-03 04:17:24,42622.625
2025-12-03 04:17:22,43400.25
2025-12-03 04:17:20,44177.535
2025-12-03 04:17:18,43815.59
2025-12-03 04:17:16,43088.545
2025-12-03 04:17:14,43589.335
2025-12-03 04:17:12,43743.475
2025-12-03 04:17:10,42258.28
2025-12-03 04:17:08,40979.59
2025-12-03 04:17:06,41766.125
2025-12-03 04:17:04,40399.025
2025-12-03 04:17:02,39106.955
2025-12-03 04:17:00,43485.785
2025-12-03 04:16:58,43718.85
2025-12-03 04:16:56,43869.735
2025-12-03 04:16:54,44165.6
2025-12-03 04:16:52,44038.725
2025-12-03 04:16:50,42654.51
2025-12-03 04:16:48,42417.78
2025-12-03 04:16:46,43357.525
2025-12-03 04:16:44,42537.48
2025-12-03 04:16:42,42257.785
2025-12-03 04:16:40,42136.275
2025-12-03 04:16:38,41494.115
2025-12-03 04:16:36,42400.62
2025-12-03 04:16:34,42086.16
2025-12-03 04:16:32,42590.715
2025-12-03 04:16:30,42642.31
2025-12-03 04:16:28,41876.535
2025-12-03 04:16:26,43156.31
2025-12-03 04:16:24,44193.86
2025-12-03 04:16:22,45556.245
2025-12-03 04:16:20,48126.91
2025-12-03 04:16:18,47902.43
2025-12-03 04:16:16,47285.205
2025-12-03 04:16:14,45557.325
2025-12-03 04:16:12,44872.175
2025-12-03 04:16:10,44427.025
2025-12-03 04:16:08,44322.99
2025-12-03 04:16:06,42964.395
2025-12-03 04:16:04,42799.825
2025-12-03 04:16:02,41673.555
2025-12-03 04:16:00,41987.645
2025-12-03 04:15:58,41865.96
2025-12-03 04:15:56,40977.93
2025-12-03 04:15:54,41451.95
2025-12-03 04:15:52,42173.305
2025-12-03 04:15:50,44563.83
2025-12-03 04:15:48,46140.79
2025-12-03 04:15:46,44986.325
2025-12-03 04:15:44,45299.37
2025-12-03 04:15:42,45307.785
2025-12-03 04:15:40,46279.815
2025-12-03 04:15:38,46519.485
2025-12-03 04:15:36,46385.535
2025-12-03 04:15:34,47835.13
2025-12-03 04:15:32,48289.335
2025-12-03 04:15:30,47089.225
2025-12-03 04:15:28,46693.875
2025-12-03 04:15:26,44381.735
2025-12-03 04:15:24,44621.8
2025-12-03 04:15:22,45298.335
2025-12-03 04:15:20,45398.595
2025-12-03 04:15:18,46659.1
2025-12-03 04:15:16,45829.665
2025-12-03 04:15:14,43799.77
2025-12-03 04:15:12,43616.775
2025-12-03 04:15:10,41457.685
2025-12-03 04:15:08,40726.825
2025-12-03 04:15:06,40331.42
2025-12-03 04:15:04,40650.935
2025-12-03 04:15:02,39962.75
2025-12-03 04:15:00,41930.895
2025-12-03 04:14:58,44781.45
2025-12-03 04:14:56,46200.675
2025-12-03 04:14:54,48649.66
2025-12-03 04:14:52,48784.63
2025-12-03 04:14:50,48114.64
2025-12-03 04:14:48,48366.64
2025-12-03 04:14:46,46409.035
2025-12-03 04:14:44,43492.09
2025-12-03 04:14:42,42594.6
2025-12-03 04:14:40,42963.325
2025-12-03 04:14:38,43144.915
2025-12-03 04:14:36,42305.535
2025-12-03 04:14:34,42253.25
2025-12-03 04:14:32,45313.015
2025-12-03 04:14:30,45249.06
2025-12-03 04:14:28,45053.57
2025-12-03 04:14:26,44189.1
2025-12-03 04:14:24,43905.775
2025-12-03 04:14:22,44444.39
2025-12-03 04:14:20,43748.025
2025-12-03 04:14:18,43451.425
2025-12-03 04:14:16,41028.845
2025-12-03 04:14:14,39512.145
2025-12-03 04:14:12,40678.29
2025-12-03 04:14:10,40592.57
2025-12-03 04:14:08,40606.35
2025-12-03 04:14:06,39532.335
2025-12-03 04:14:04,39708.255
2025-12-03 04:14:02,41397.665
2025-12-03 04:14:00,41433.455
2025-12-03 04:13:58,42974.965
2025-12-03 04:13:56,47222.355
2025-12-03 04:13:54,46249.1
2025-12-03 04:13:52,44822.615
2025-12-03 04:13:50,44698.86
2025-12-03 04:13:48,46123.32
2025-12-03 04:13:46,46216.54
2025-12-03 04:13:44,45553.955
2025-12-03 04:13:42,46770.78
2025-12-03 04:13:40,44369.17
2025-12-03 04:13:38,44380.04
2025-12-03 04:13:36,44067.58
2025-12-03 04:13:34,43389.525
2025-12-03 04:13:32,42923.695
2025-12-03 04:13:30,43525.07
2025-12-03 04:13:28,41254.67
2025-12-03 04:13:26,39822.08
2025-12-03 04:13:24,40806.7
2025-12-03 04:13:22,41195.83
2025-12-03 04:13:20,41904.05
2025-12-03 04:13:18,43619.43
2025-12-03 04:13:16,42364.435
2025-12-03 04:13:14,41703.23
2025-12-03 04:13:12,41657.23
2025-12-03 04:13:10,41789.225
2025-12-03 04:13:08,43363.265
2025-12-03 04:13:06,43470.635
2025-12-03 04:13:04,42252.33
2025-12-03 04:13:02,40311.405
2025-12-03 04:13:00,42298.465
2025-12-03 04:12:58,43665.415
2025-12-03 04:12:56,44802.115
2025-12-03 04:12:54,44204.46
2025-12-03 04:12:52,42584.21
2025-12-03 04:12:50,42164.64
2025-12-03 04:12:48,42893.065
2025-12-03 04:12:46,42034.865
2025-12-03 04:12:44,41289.87
2025-12-03 04:12:42,43699.765
2025-12-03 04:12:40,46330.515
2025-12-03 04:12:38,45964.405
2025-12-03 04:12:36,45727.285
2025-12-03 04:12:34,47320.05
2025-12-03 04:12:32,47494.24
2025-12-03 04:12:30,46412.62
2025-12-03 04:12:28,47835.535
2025-12-03 04:12:26,48413.385
2025-12-03 04:12:24,48398.505
2025-12-03 04:12:22,48274.45
2025-12-03 04:12:20,46251.86
2025-12-03 04:12:18,45484.54
2025-12-03 04:12:16,44896.915
2025-12-03 04:12:14,41949.42
2025-12-03 04:12:12,41199.51
2025-12-03 04:12:10,40517.835
2025-12-03 04:12:08,41105.465
2025-12-03 04:12:06,40267.415
2025-12-03 04:12:04,41288.31
2025-12-03 04:12:02,40829.01
2025-12-03 04:12:00,39592.45
2025-12-03 04:11:58,40792.365
2025-12-03 04:11:56,40847.62
2025-12-03 04:11:54,42933
2025-12-03 04:11:52,44987.605
2025-12-03 04:11:50,45943.865
2025-12-03 04:11:48,45909.555
2025-12-03 04:11:46,45037.065
2025-12-03 04:11:44,45351.835
2025-12-03 04:11:42,46711.62
2025-12-03 04:11:40,46896.42
2025-12-03 04:11:38,45332.73
2025-12-03 04:11:36,44806.395
2025-12-03 04:11:34,42611.46
2025-12-03 04:11:32,42436.76
2025-12-03 04:11:30,41973.955
2025-12-03 04:11:28,42690.385
2025-12-03 04:11:26,43392.74
2025-12-03 04:11:24,47405.065
2025-12-03 04:11:22,47089.655
2025-12-03 04:11:20,46586.56
2025-12-03 04:11:18,45147.35
2025-12-03 04:11:16,44675.355
2025-12-03 04:11:14,42059.455
2025-12-03 04:11:12,42503.72
2025-12-03 04:11:10,42506.825
2025-12-03 04:11:08,42941.25
2025-12-03 04:11:06,41714.73
2025-12-03 04:11:04,42175.04
2025-12-03 04:11:02,42044.715
2025-12-03 04:11:00,39479.915
2025-12-03 04:10:58,36891.415
2025-12-03 04:10:56,35818.385
2025-12-03 04:10:54,35936.425
2025-12-03 04:10:52,39143.09
2025-12-03 04:10:50,38526.305
2025-12-03 04:10:48,40605.065
2025-12-03 04:10:46,41597.445
2025-12-03 04:10:44,40894.125
2025-12-03 04:10:42,40375.405
2025-12-03 04:10:40,39261.875
2025-12-03 04:10:38,40125.58
2025-12-03 04:10:36,40046.5
2025-12-03 04:10:34,39754.925
2025-12-03 04:10:32,39220.525
2025-12-03 04:10:30,40439.55
2025-12-03 04:10:28,39634.29
2025-12-03 04:10:26,40404.935
2025-12-03 04:10:24,41123.005
2025-12-03 04:10:22,38813.69
2025-12-03 04:10:20,41066.4
2025-12-03 04:10:18,42894.155
2025-12-03 04:10:16,39178.12
2025-12-03 04:10:14,41535.06
2025-12-03 04:10:12,40479.14
2025-12-03 04:10:10,38690.415
2025-12-03 04:10:08,40214.87
2025-12-03 04:10:06,42022.55
2025-12-03 04:10:04,40852.13
2025-12-03 04:10:02,41121.575
2025-12-03 04:10:00,40258.065
2025-12-03 04:09:58,38772.925
2025-12-03 04:09:56,40394.155
2025-12-03 04:09:54,42733.095
2025-12-03 04:09:52,43102.02
2025-12-03 04:09:50,42270.45
2025-12-03 04:09:48,43357.1
2025-12-03 04:09:46,44734.72
2025-12-03 04:09:44,44259.62
2025-12-03 04:09:42,44587.84
2025-12-03 04:09:40,43926.99
2025-12-03 04:09:38,43049.5
2025-12-03 04:09:36,44096.12
2025-12-03 04:09:34,43402.285
2025-12-03 04:09:32,44184.75
2025-12-03 04:09:30,43599.79
2025-12-03 04:09:28,44941.02
2025-12-03 04:09:26,44837.52
2025-12-03 04:09:24,42985.835
2025-12-03 04:09:22,41273.925
2025-12-03 04:09:20,41914.685
2025-12-03 04:09:18,40601.38
2025-12-03 04:09:16,40215.385
2025-12-03 04:09:14,38611.785
2025-12-03 04:09:12,41731.625
2025-12-03 04:09:10,42353.835
2025-12-03 04:09:08,42453.525
2025-12-03 04:09:06,42444.78
2025-12-03 04:09:04,42995.09
2025-12-03 04:09:02,42765.475
2025-12-03 04:09:00,42665.075
2025-12-03 04:08:58,41452.48
2025-12-03 04:08:56,38011.71
2025-12-03 04:08:54,36444.07
2025-12-03 04:08:52,36247.815
2025-12-03 04:08:50,37997.16
2025-12-03 04:08:48,40493.58
2025-12-03 04:08:46,43204.765
2025-12-03 04:08:44,41879.51
2025-12-03 04:08:42,40228.21
2025-12-03 04:08:40,40624.17
2025-12-03 04:08:38,41601.445
2025-12-03 04:08:36,44077.135
2025-12-03 04:08:34,43615.57
2025-12-03 04:08:32,46251.455
2025-12-03 04:08:30,48912.7
2025-12-03 04:08:28,48097.095
2025-12-03 04:08:26,48441.19
2025-12-03 04:08:24,46847.625
2025-12-03 04:08:22,45825.735
2025-12-03 04:08:20,47031.425
2025-12-03 04:08:18,48593.885
2025-12-03 04:08:16,46923.215
2025-12-03 04:08:14,45198.495
2025-12-03 04:08:12,47711.58
2025-12-03 04:08:10,46535.14
2025-12-03 04:08:08,44793.49
2025-12-03 04:08:06,45983.345
2025-12-03 04:08:04,46688.86
2025-12-03 04:08:02,45241.06
2025-12-03 04:08:00,43435.145
2025-12-03 04:07:58,43510.14
2025-12-03 04:07:56,41680.035
2025-12-03 04:07:54,42183.2
2025-12-03 04:07:52,43101.12
2025-12-03 04:07:50,43758.88
2025-12-03 04:07:48,43905.295
2025-12-03 04:07:46,44860.3
2025-12-03 04:07:44,43280.51
2025-12-03 04:07:42,44324.305
2025-12-03 04:07:40,44437.105
2025-12-03 04:07:38,45145.455
2025-12-03 04:07:36,45512.66
2025-12-03 04:07:34,45729.155
2025-12-03 04:07:32,45968.88
2025-12-03 04:07:30,47242.91
2025-12-03 04:07:28,47503.385
2025-12-03 04:07:26,43790.77
2025-12-03 04:07:24,45888.815
2025-12-03 04:07:22,43088.585
2025-12-03 04:07:20,41472.465
2025-12-03 04:07:18,41323.73
2025-12-03 04:07:16,40969.36
2025-12-03 04:07:14,41748.805
2025-12-03 04:07:12,41410.475
2025-12-03 04:07:10,40674.925
2025-12-03 04:07:08,41834.805
2025-12-03 04:07:06,40945.225
2025-12-03 04:07:04,41230.33
2025-12-03 04:07:02,41368.425
2025-12-03 04:07:00,40800.115
2025-12-03 04:06:58,40876.255
2025-12-03 04:06:56,42863.8
2025-12-03 04:06:54,44277.12
2025-12-03 04:06:52,46299.565
2025-12-03 04:06:50,44909.29
2025-12-03 04:06:48,41012.035
2025-12-03 04:06:46,45610.91
2025-12-03 04:06:44,47166.36
2025-12-03 04:06:42,49153.755
2025-12-03 04:06:40,48319.06
2025-12-03 04:06:38,45653.475
2025-12-03 04:06:36,44721.63
2025-12-03 04:06:34,43479.125
2025-12-03 04:06:32,43818.725
2025-12-03 04:06:30,44681.72
2025-12-03 04:06:28,42480.4
2025-12-03 04:06:26,41098.17
2025-12-03 04:06:24,41987.655
2025-12-03 04:06:22,41261.54
2025-12-03 04:06:20,42262.23
2025-12-03 04:06:18,43329.505
2025-12-03 04:06:16,44144.205
2025-12-03 04:06:14,44975.75
2025-12-03 04:06:12,46639.97
2025-12-03 04:06:10,46192.47
2025-12-03 04:06:08,46880.71
2025-12-03 04:06:06,45948.135
2025-12-03 04:06:04,46615.94
2025-12-03 04:06:02,46616.03
2025-12-03 04:06:00,45684.105
2025-12-03 04:05:58,44566.995
2025-12-03 04:05:56,43350.73
2025-12-03 04:05:54,44753.735
2025-12-03 04:05:52,44607.75
2025-12-03 04:05:50,46973.055
2025-12-03 04:05:48,46878.34
2025-12-03 04:05:46,45711.48
2025-12-03 04:05:44,44580.505
2025-12-03 04:05:42,43819.465
2025-12-03 04:05:40,42696.3
2025-12-03 04:05:38,43630.155
2025-12-03 04:05:36,42191.86
2025-12-03 04:05:34,42850.97
2025-12-03 04:05:32,41203.02
2025-12-03 04:05:30,40937.74
2025-12-03 04:05:28,42740.075
2025-12-03 04:05:26,42729.1
2025-12-03 04:05:24,42397.05
2025-12-03 04:05:22,43642.385
2025-12-03 04:05:20,44729.74
2025-12-03 04:05:18,44453.94
2025-12-03 04:05:16,44080.515
2025-12-03 04:05:14,42836.955
2025-12-03 04:05:12,42747.09
2025-12-03 04:05:10,44028
2025-12-03 04:05:08,44049.41
2025-12-03 04:05:06,43822.53
2025-12-03 04:05:04,44637.98
2025-12-03 04:05:02,45053.36
2025-12-03 04:05:00,44804.695
2025-12-03 04:04:58,44507.03
2025-12-03 04:04:56,43306.975
2025-12-03 04:04:54,43417.84
2025-12-03 04:04:52,42113.755
2025-12-03 04:04:50,41244.66
2025-12-03 04:04:48,41189.77
2025-12-03 04:04:46,39817.56
2025-12-03 04:04:44,40485.235
2025-12-03 04:04:42,40806.47
2025-12-03 04:04:40,42695.64
2025-12-03 04:04:38,43237.775
2025-12-03 04:04:36,42964.42
2025-12-03 04:04:34,44300.825
